x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.18.22,2016-11-18 22:00:00,NS,2016,11,18,22,6.2,,6.2,,,,,,100,,99.73,,3.2,,,,36,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.18.23,2016-11-18 23:00:00,NS,2016,11,18,23,6.2,,6.2,,,,,,100,,99.65,,4,,,,36,,27,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.0,2016-11-19 00:00:00,NS,2016,11,19,0,6.3,,6.3,,,,,,100,,99.67,,11.3,,,,35,,23,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.1,2016-11-19 01:00:00,NS,2016,11,19,1,6.3,,6.3,,,,,,100,,99.65,,2.4,,,,35,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.2,2016-11-19 02:00:00,NS,2016,11,19,2,6.3,,6.3,,,,,,100,,99.62,,2,,,,35,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.3,2016-11-19 03:00:00,NS,2016,11,19,3,6.3,,6.3,,,,,,100,,99.55,,3.2,,,,35,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.4,2016-11-19 04:00:00,NS,2016,11,19,4,6.4,,6.4,,,,,,100,,99.58,,11.3,,,,36,,18,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.5,2016-11-19 05:00:00,NS,2016,11,19,5,6.5,,6.5,,,,,,100,,99.59,,12.9,,,,36,,20,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.6,2016-11-19 06:00:00,NS,2016,11,19,6,6.7,,6.7,,,,,,100,,99.58,,3.2,,,,36,,27,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.7,2016-11-19 07:00:00,NS,2016,11,19,7,6.5,,6.5,,,,,,100,,99.55,,2,,,,36,,27,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.8,2016-11-19 08:00:00,NS,2016,11,19,8,6.6,,6.6,,,,,,100,,99.57,,2,,,,36,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.9,2016-11-19 09:00:00,NS,2016,11,19,9,6.8,,6.8,,,,,,100,,99.55,,4,,,,36,,23,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.10,2016-11-19 10:00:00,NS,2016,11,19,10,7.1,,7.1,,,,,,100,,99.51,,2,,,,36,,23,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.11,2016-11-19 11:00:00,NS,2016,11,19,11,7.5,,7.5,,,,,,100,,99.45,,2,,,,1,,22,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.12,2016-11-19 12:00:00,NS,2016,11,19,12,8.0,,8.0,,,,,,100,,99.33,,2,,,,36,,25,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.13,2016-11-19 13:00:00,NS,2016,11,19,13,8.8,,8.8,,,,,,100,,99.23,,16.1,,,,1,,29,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.14,2016-11-19 14:00:00,NS,2016,11,19,14,8.5,,8.5,,,,,,100,,99.13,,9.7,,,,36,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.15,2016-11-19 15:00:00,NS,2016,11,19,15,8.1,,8.1,,,,,,100,,99.09,,2.4,,,,1,,26,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.16,2016-11-19 16:00:00,NS,2016,11,19,16,7.5,,7.5,,,,,,100,,99.07,,3.2,,,,1,,24,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.17,2016-11-19 17:00:00,NS,2016,11,19,17,7.2,,7.2,,,,,,100,,98.92,,16.1,,,,35,,21,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.18,2016-11-19 18:00:00,NS,2016,11,19,18,7.2,,7.2,,,,,,100,,98.87,,24.1,,,,1,,22,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.19,2016-11-19 19:00:00,NS,2016,11,19,19,7.1,,7.1,,,,,,100,,98.87,,4,,,,36,,14,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.20,2016-11-19 20:00:00,NS,2016,11,19,20,7.1,,7.1,,,,,,100,,98.72,,1.2,,,,35,,11,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.21,2016-11-19 21:00:00,NS,2016,11,19,21,7.1,,7.1,,,,,,100,,98.66,,0.4,,,,36,,15,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.22,2016-11-19 22:00:00,NS,2016,11,19,22,7.4,,7.4,,,,,,100,,98.62,,0.4,,,,1,,12,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.19.23,2016-11-19 23:00:00,NS,2016,11,19,23,7.5,,7.5,,,,,,100,,98.56,,0.8,,,,1,,6,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.0,2016-11-20 00:00:00,NS,2016,11,20,0,7.8,,7.8,,,,,,100,,98.51,,0.8,,,,4,,3,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.1,2016-11-20 01:00:00,NS,2016,11,20,1,7.4,,7.4,,,,,,100,,98.44,,0.8,,,,36,,1,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.2,2016-11-20 02:00:00,NS,2016,11,20,2,8.5,,8.5,,,,,,100,,98.38,,0.4,,,,13,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.3,2016-11-20 03:00:00,NS,2016,11,20,3,9.0,,9.0,,,,,,100,,98.37,,0.4,,,,15,,7,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.4,2016-11-20 04:00:00,NS,2016,11,20,4,9.8,,9.8,,,,,,100,,98.28,,0.4,,,,14,,16,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.5,2016-11-20 05:00:00,NS,2016,11,20,5,10.1,,10.1,,,,,,100,,98.29,,0.2,,,,15,,14,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.6,2016-11-20 06:00:00,NS,2016,11,20,6,10.3,,10.3,,,,,,100,,98.25,,0.8,,,,16,,11,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2016.11.20.7,2016-11-20 07:00:00,NS,2016,11,20,7,10.0,,10.0,,,,,,100,,98.23,,0.8,,,,14,,14,
