x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.7,2014-08-07 07:00:00,NS,2014,8,7,7,17.6,,16.5,,,,,,93,,99.0,,24.1,,,,27,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.8,2014-08-07 08:00:00,NS,2014,8,7,8,17.8,,16.3,,,,,,91,,99.04,,24.1,,,,27,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.9,2014-08-07 09:00:00,NS,2014,8,7,9,18.4,,16.2,,,,,,87,,99.02,,24.1,,,,32,,18,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.10,2014-08-07 10:00:00,NS,2014,8,7,10,20.4,,16.1,,25,,,,76,,99.03,,24.1,,,,30,,20,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.11,2014-08-07 11:00:00,NS,2014,8,7,11,20.9,,16.4,,26,,,,75,,99.07,,24.1,,,,29,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.12,2014-08-07 12:00:00,NS,2014,8,7,12,21.3,,15.9,,26,,,,71,,99.07,,24.1,,,,30,,18,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.13,2014-08-07 13:00:00,NS,2014,8,7,13,23.0,,15.2,,27,,,,61,,99.04,,24.1,,,,30,,22,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.14,2014-08-07 14:00:00,NS,2014,8,7,14,23.5,,15.4,,28,,,,60,,99.04,,24.1,,,,31,,18,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.15,2014-08-07 15:00:00,NS,2014,8,7,15,23.4,,14.8,,27,,,,58,,99.0,,24.1,,,,31,,17,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.16,2014-08-07 16:00:00,NS,2014,8,7,16,24.2,,14.5,,28,,,,54,,99.03,,24.1,,,,33,,16,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.17,2014-08-07 17:00:00,NS,2014,8,7,17,24.0,,14.3,,28,,,,54,,99.05,,24.1,,,,33,,19,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.18,2014-08-07 18:00:00,NS,2014,8,7,18,22.7,,15.4,,27,,,,63,,99.12,,24.1,,,,32,,19,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.19,2014-08-07 19:00:00,NS,2014,8,7,19,20.8,,15.2,,25,,,,70,,99.19,,24.1,,,,32,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.20,2014-08-07 20:00:00,NS,2014,8,7,20,18.9,,15.0,,,,,,78,,99.26,,24.1,,,,34,,12,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.21,2014-08-07 21:00:00,NS,2014,8,7,21,17.8,,14.0,,,,,,78,,99.31,,24.1,,,,32,,13,
-63.50861111111111,44.88111111111111,HALIFAX STANFIELD INT'L A,8202251,8202251.2014.8.7.22,2014-08-07 22:00:00,NS,2014,8,7,22,17.8,,12.5,,,,,,71,,99.33,,24.1,,,,29,,12,
