x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.6,1961-01-03 06:00:00,NS,1961,1,3,6,-5.6,,-7.8,,,,,,85,,100.32,,16.1,,-9,,25,,8,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.7,1961-01-03 07:00:00,NS,1961,1,3,7,-6.1,,-7.8,,,,,,88,,100.34,,16.1,,-11,,29,,10,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.8,1961-01-03 08:00:00,NS,1961,1,3,8,-6.1,,-7.8,,,,,,88,,100.38,,16.1,,-11,,25,,10,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.9,1961-01-03 09:00:00,NS,1961,1,3,9,-6.1,,-8.3,,,,,,83,,100.42,,16.1,,-11,,29,,10,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.10,1961-01-03 10:00:00,NS,1961,1,3,10,-6.1,,-8.3,,,,,,83,,100.47,,16.1,,-10,,29,,8,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.3.11,1961-01-03 11:00:00,NS,1961,1,3,11,-5.6,,-8.9,,,,,,78,,100.39,,19.3,,-10,,23,,11,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.10.0,1961-01-10 00:00:00,NS,1961,1,10,0,-8.3,,-10.6,,,,,,84,,99.4,,24.1,,-16,,32,,23,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.10.1,1961-01-10 01:00:00,NS,1961,1,10,1,-9.4,,-11.7,,,,,,84,,99.42,,24.1,,-18,,32,,24,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.10.2,1961-01-10 02:00:00,NS,1961,1,10,2,-10.6,,-12.8,,,,,,84,,99.48,,24.1,,-19,,32,,24,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1961.1.10.3,1961-01-10 03:00:00,NS,1961,1,10,3,-11.1,,-13.9,,,,,,81,,99.6,,24.1,,-21,,32,,29,
