x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.29.23,1968-04-29 23:00:00,NS,1968,4,29,23,2.2,,-3.9,,,,,,63,,99.54,,32.2,,,,29,,16,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.0,1968-04-30 00:00:00,NS,1968,4,30,0,1.1,,-4.4,,,,,,66,,99.51,,32.2,,,,29,,13,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.1,1968-04-30 01:00:00,NS,1968,4,30,1,0.6,,-6.1,,,,,,62,,99.45,,32.2,,,,27,,11,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.2,1968-04-30 02:00:00,NS,1968,4,30,2,0.0,,-6.7,,,,,,60,,99.42,,32.2,,-4,,29,,13,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.3,1968-04-30 03:00:00,NS,1968,4,30,3,0.0,,-7.8,,,,,,55,,99.39,,32.2,,-4,,27,,14,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.4,1968-04-30 04:00:00,NS,1968,4,30,4,0.6,,-7.2,,,,,,57,,99.38,,32.2,,,,27,,13,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.5,1968-04-30 05:00:00,NS,1968,4,30,5,0.0,,-6.7,,,,,,60,,99.39,,32.2,,-4,,29,,13,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.6,1968-04-30 06:00:00,NS,1968,4,30,6,0.0,,-7.2,,,,,,58,,99.37,,32.2,,-4,,29,,11,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.7,1968-04-30 07:00:00,NS,1968,4,30,7,1.7,,-6.7,,,,,,54,,99.43,,32.2,,,,20,,19,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.8,1968-04-30 08:00:00,NS,1968,4,30,8,4.4,,-7.2,,,,,,42,,99.4,,32.2,,,,32,,11,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.9,1968-04-30 09:00:00,NS,1968,4,30,9,6.7,,-8.3,,,,,,33,,99.35,,32.2,,,,34,,11,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.10,1968-04-30 10:00:00,NS,1968,4,30,10,8.9,,-5.6,,,,,,35,,99.3,,32.2,,,,14,,8,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.11,1968-04-30 11:00:00,NS,1968,4,30,11,10.6,,-3.9,,,,,,36,,99.24,,32.2,,,,20,,21,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.12,1968-04-30 12:00:00,NS,1968,4,30,12,11.7,,-3.3,,,,,,35,,99.21,,32.2,,,,23,,24,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.13,1968-04-30 13:00:00,NS,1968,4,30,13,12.2,,-1.7,,,,,,38,,99.07,,32.2,,,,23,,27,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.14,1968-04-30 14:00:00,NS,1968,4,30,14,12.8,,1.1,,,,,,45,,98.99,,32.2,,,,18,,32,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.15,1968-04-30 15:00:00,NS,1968,4,30,15,12.2,,0.6,,,,,,44,,98.9,,32.2,,,,23,,24,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.16,1968-04-30 16:00:00,NS,1968,4,30,16,11.7,,2.8,,,,,,54,,98.85,,32.2,,,,18,,24,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.17,1968-04-30 17:00:00,NS,1968,4,30,17,8.9,,2.2,,,,,,62,,98.87,,32.2,,,,18,,29,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.18,1968-04-30 18:00:00,NS,1968,4,30,18,7.2,,2.8,,,,,,72,,98.83,,32.2,,,,16,,27,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1968.4.30.19,1968-04-30 19:00:00,NS,1968,4,30,19,5.6,,1.7,,,,,,77,,98.76,,32.2,,,,16,,24,
